mode_id,lens_name,alpha,tau,seed,trial,mismatch_tv,idem_tv,macro_drift_tv,delta_tv,K,m,N,lam,gamma
FM3_baseline_for_comparison,std,0.1,2,4,14,,,,0.02504806889172643,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,2,4,15,,,,0.022750768048331232,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,2,4,16,,,,0.024692548510839324,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,2,4,17,,,,0.011223897198127039,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,2,4,18,,,,0.06071304837335322,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,2,4,19,,,,0.03405051896513572,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,2,4,20,,,,0.0217139440253208,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,2,4,21,,,,0.026391813397051878,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,2,4,22,,,,0.016013715087015726,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,2,4,23,,,,0.026900855995254484,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,2,4,24,,,,0.05110691569663963,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,2,4,25,,,,0.04180548101037126,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,2,4,26,,,,0.028175112931426036,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,2,4,27,,,,0.026157389809473568,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,2,4,28,,,,0.018800080513774714,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,2,4,29,,,,0.029547518059158638,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,2,4,30,,,,0.036244341689476885,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,2,4,31,,,,0.058209756214676035,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,2,4,32,,,,0.015141146623372542,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,2,4,33,,,,0.023019538687949752,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,2,4,34,,,,0.03050242884163011,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,2,4,35,,,,0.03163000570222828,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,2,4,36,,,,0.030325215837461325,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,2,4,37,,,,0.03550274557099822,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,2,4,38,,,,0.011916084988233863,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,2,4,39,,,,0.01674898699729499,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,0,,,,0.03581681543184363,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,1,,,,0.024458761179578153,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,2,,,,0.02193455592439529,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,3,,,,0.056725129349131265,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,4,,,,0.04061079931022214,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,5,,,,0.015799741962406938,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,6,,,,0.01789021458935354,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,7,,,,0.026476317708391636,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,8,,,,0.0677365862765491,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,9,,,,0.06774934143796398,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,10,,,,0.03222777537024339,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,11,,,,0.05044692082592878,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,12,,,,0.023193995020598185,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,13,,,,0.04011071245460046,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,14,,,,0.044431478800708905,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,15,,,,0.047932142151623225,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,16,,,,0.03789241971863991,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,17,,,,0.013041639975716224,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,18,,,,0.05025577838697651,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,19,,,,0.03894161478583208,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,20,,,,0.03049785761796743,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,21,,,,0.016542262997187043,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,22,,,,0.03892307499196486,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,23,,,,0.02297775562863133,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,24,,,,0.062242026795172975,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,25,,,,0.06310926582685814,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,26,,,,0.051732429509553826,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,27,,,,0.032744382204818484,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,28,,,,0.018998483335645744,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,29,,,,0.01771319423891196,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,30,,,,0.04333541806714811,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,31,,,,0.05030391973230444,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,32,,,,0.021776324085333226,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,33,,,,0.02936789698304107,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,34,,,,0.058585507167247794,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,35,,,,0.024150247187763277,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,36,,,,0.03620981529595475,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,37,,,,0.027203481359777168,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,38,,,,0.035695431318578705,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,0,39,,,,0.032743283933312564,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,0,,,,0.03436707297518289,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,1,,,,0.038882856931690704,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,2,,,,0.04540567934915474,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,3,,,,0.02576341351863086,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,4,,,,0.019946214722344008,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,5,,,,0.02636845182667752,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,6,,,,0.06368757134952559,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,7,,,,0.012826096898014921,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,8,,,,0.05631362894969112,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,9,,,,0.05034963149457676,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,10,,,,0.05137039777781406,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,11,,,,0.030700741742487797,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,12,,,,0.025035258896609583,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,13,,,,0.025937796033343175,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,14,,,,0.016603603119919527,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,15,,,,0.03591495556374044,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,16,,,,0.0829348421221887,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,17,,,,0.03406959669703043,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,18,,,,0.01750368132329544,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,19,,,,0.020828138063509707,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,20,,,,0.03288871021590595,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,21,,,,0.0266081326501221,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,22,,,,0.045376228829953735,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,23,,,,0.01926323816260371,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,24,,,,0.07633956354717436,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,25,,,,0.04249945335826351,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,26,,,,0.023749533698284045,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,27,,,,0.0223805933719326,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,28,,,,0.043036232101867744,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,29,,,,0.03405079406940857,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,30,,,,0.03792382286187122,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,31,,,,0.029978660091166856,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,32,,,,0.03136665884523977,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,33,,,,0.0408770174826681,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,34,,,,0.022673379534938157,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,35,,,,0.03211890883083596,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,36,,,,0.0567322643220491,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,37,,,,0.041076869322832166,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,38,,,,0.025336467353636594,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,1,39,,,,0.02986947929236168,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,0,,,,0.022650991853737465,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,1,,,,0.07601152096785618,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,2,,,,0.04371659983051519,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,3,,,,0.012570960315844634,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,4,,,,0.0320680507705291,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,5,,,,0.04334079759867611,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,6,,,,0.03399618649354999,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,7,,,,0.03229892461033941,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,8,,,,0.028630737371705572,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,9,,,,0.05306654807371299,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,10,,,,0.02994167305369143,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,11,,,,0.06018046672552729,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,12,,,,0.020169656275510234,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,13,,,,0.03768699997378855,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,14,,,,0.02610715634531577,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,15,,,,0.017732580314386126,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,16,,,,0.05468301835089969,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,17,,,,0.06418937914503503,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,18,,,,0.03601543482822618,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,19,,,,0.036211904512219645,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,20,,,,0.049360466255895144,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,21,,,,0.0632499961343067,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,22,,,,0.04261853403419755,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,23,,,,0.03472053231959146,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,24,,,,0.03441513143371959,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,25,,,,0.022998227813095087,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,26,,,,0.05111678641830845,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,27,,,,0.017862550972849306,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,28,,,,0.03992344030391669,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,29,,,,0.06164123760830527,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,30,,,,0.03443247818425643,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,31,,,,0.05390572930600318,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,32,,,,0.02823109597433282,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,33,,,,0.019808048673497766,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,34,,,,0.06942621873706384,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,35,,,,0.028313519929197214,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,36,,,,0.06442616317707786,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,37,,,,0.03324115850521414,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,38,,,,0.035284844445667485,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,2,39,,,,0.01811787028652896,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,0,,,,0.026268240040904,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,1,,,,0.06593259882385953,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,2,,,,0.023646976288581062,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,3,,,,0.030977740420116556,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,4,,,,0.02645056159864652,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,5,,,,0.03974041262732099,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,6,,,,0.04815037059702826,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,7,,,,0.03067936436017371,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,8,,,,0.06487136958389411,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,9,,,,0.03549802496504491,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,10,,,,0.025806039008935314,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,11,,,,0.04980574382889716,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,12,,,,0.014555867332620778,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,13,,,,0.030318698326862792,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,14,,,,0.026277540691794943,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,15,,,,0.04650169937029246,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,16,,,,0.06553653209484708,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,17,,,,0.02948519127669083,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,18,,,,0.08975291809108327,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,19,,,,0.04070061628418779,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,20,,,,0.029151862575727952,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,21,,,,0.03130547691904127,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,22,,,,0.06998738770657001,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,23,,,,0.017979174928837202,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,24,,,,0.03404938973286778,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,25,,,,0.05121127095769875,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,26,,,,0.04398997035193557,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,27,,,,0.06111652675765096,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,28,,,,0.06537211897081646,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,29,,,,0.02423861706461161,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,30,,,,0.04298721153436873,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,31,,,,0.04835079976222206,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,32,,,,0.023219957004048705,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,33,,,,0.0541497567240032,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,34,,,,0.04863459728045183,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,35,,,,0.03810785532002667,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,36,,,,0.02742479285620572,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,37,,,,0.02887382430596737,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,38,,,,0.05404497411572328,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,3,39,,,,0.021535676326358028,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,0,,,,0.04769653668726358,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,1,,,,0.0225622286378815,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,2,,,,0.02741274298918163,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,3,,,,0.03139424147866143,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,4,,,,0.026724169574182124,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,5,,,,0.04649038007005893,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,6,,,,0.029511475430742673,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,7,,,,0.03581350817609205,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,8,,,,0.03966238942101383,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,9,,,,0.049522305813627224,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,10,,,,0.019541001074650843,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,11,,,,0.01948212464274318,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,12,,,,0.061818333281678225,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,13,,,,0.023813931125384463,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,14,,,,0.02452547152496623,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,15,,,,0.03812072245056648,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,16,,,,0.036467186710570615,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,17,,,,0.01912403768656555,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,18,,,,0.07446951694433636,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,19,,,,0.035237473578576,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,20,,,,0.03381062193094682,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,21,,,,0.05670340073882034,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,22,,,,0.01224947584411104,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,23,,,,0.04963792195290059,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,24,,,,0.049972036782532765,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,25,,,,0.026641984724909265,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,26,,,,0.020207656559152812,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,27,,,,0.04100383518261605,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,28,,,,0.031549777372604226,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,29,,,,0.0343733502209328,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,30,,,,0.06327369787326995,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,31,,,,0.07568987494322064,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,32,,,,0.02532529419437074,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,33,,,,0.03927044034599686,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,34,,,,0.04106450460647801,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,35,,,,0.024454859874925364,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,36,,,,0.04731815855007651,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,37,,,,0.03378202589671739,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,38,,,,0.016521815209974006,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,5,4,39,,,,0.024422256873856782,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,0,,,,0.03142398035439452,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,1,,,,0.02109649089110824,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,2,,,,0.01285219749958856,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,3,,,,0.0539695721250124,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,4,,,,0.041312170870736034,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,5,,,,0.00901658222760747,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,6,,,,0.006798254974409418,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,7,,,,0.011364177746313264,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,8,,,,0.07735693469709133,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,9,,,,0.0732690990986299,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,10,,,,0.03159490518523872,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,11,,,,0.05319827065332551,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,12,,,,0.02010751590544721,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,13,,,,0.03146970161946101,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,14,,,,0.04741501831657606,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,15,,,,0.05150721214951229,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,16,,,,0.01997382438280315,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,17,,,,0.0035303600431303983,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,18,,,,0.055505157915417186,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,19,,,,0.03768366479183677,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,20,,,,0.03608903966510618,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,21,,,,0.015695528251034388,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,22,,,,0.0425171226834825,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,23,,,,0.02338649371076018,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,24,,,,0.06390614955100961,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,25,,,,0.07283077420675009,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,26,,,,0.054021172900200226,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,27,,,,0.012551766481605234,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,28,,,,0.014392439535464582,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,29,,,,0.01554240867547628,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,30,,,,0.03985487416228854,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,31,,,,0.0433792513889705,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,32,,,,0.015754013202200906,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,33,,,,0.024591695540776545,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,34,,,,0.061569036650281725,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,35,,,,0.02293468916806239,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,36,,,,0.04262791982907001,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,37,,,,0.02424555184432664,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,38,,,,0.03857035765902468,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,0,39,,,,0.02985647057179626,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,1,0,,,,0.025662191104976056,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.1,10,1,1,,,,0.03901852166550267,6,10,60,0.2,0.7
